product_id,name,price,categories,brand
HPM60006_UD,3 Kg. Virbac Hpm Adult Small & Toy Pienso Para Perros Adultos De Razas Pequeñas,31.49,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60007_UD,7 Kg Virbac Hpm Adult Small & Toy Pienso Para Perros Adultos De Razas Pequeñas,52.49,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60009_UD,"1,5 Kg. Virbac Hpm Senior Small & Toy Pienso Para Perros Mayores De Razas Pequeñas",17.09,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60010_UD,3 Kg. Virbac Hpm Senior Small & Toy Pienso Para Perros Mayores De Razas Pequeñas,29.49,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60011_UD,7 Kg Virbac Hpm Senior Small & Toy Pienso Para Perros Mayores De Razas Pequeñas,53.29,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60013_UD,3 Kg. Virbac Hpm Baby Large & Medium Pienso Para Cachorros  De Razas Grandes Y Medianas,26.59,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60014_UD,7 Kg Virbac Hpm Baby Large & Medium Pienso Para Cachorros  De Razas Grandes Y Medianas,54.59,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60015_UD,12 Kg Virbac Hpm Baby Large & Medium Pienso Para Cachorros  De Razas Grandes Y Medianas,74.09,"Perro, A - digital, Alimento Seco, F",Virbac HPM
HPM60017_UD,3 Kg. Virbac Hpm Junior Special Medium Pienso Para Perros Jovenes De Razas Medianas,27.49,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60019_UD,12 Kg Virbac Hpm Junior Special Medium Pienso Para Perros Jovenes De Razas Medianas,91.49,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60021_UD,3 Kg. Virbac Hpm Junior Special Large Pienso Para Perros Jovenes De Razas Grandes,27.79,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60022_UD,12 Kg Virbac Hpm Junior Special Large Pienso Para Perros Jovenes De Razas Grandes,80.99,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60024_UD,3 Kg. Virbac Hpm Adult Large & Medium Pienso Para Perros Adultos De Razas Grandes Y Medianas,27.39,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60025_UD,7 Kg Virbac Hpm Adult Large & Medium Pienso Para Perros Adultos De Razas Grandes Y Medianas,52.09,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60026_UD,12 Kg Virbac Hpm Adult Large & Medium Pienso Para Perros Adultos De Razas Grandes Y Medianas,67.69,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60027_UD,16 Kg Virbac Hpm Adult Large & Medium Pienso Para Perros Adultos De Razas Grandes Y Medianas,79.79,"Perro, Alimento Seco, F, AA - digital",Virbac HPM
HPM60029_UD,3 Kg. Virbac Hpm Senior Large & Medium Pienso Para Perros Mayores De Razas Grandes Y Medianas,24.19,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60030_UD,7 Kg Virbac Hpm Senior Large & Medium Pienso Para Perros Mayores De Razas Grandes Y Medianas,47.79,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60031_UD,12 Kg Virbac Hpm Senior Large & Medium Pienso Para Perros Mayores De Razas Grandes Y Medianas,76.69,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60033_UD,"1,5 Kg. Virbac Hpm Adult Neutered Small & Toy Pienso Para Perros Adultos Esterilizados De Razas Pequeñas",17.29,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60034_UD,3 Kg. Virbac Hpm Adult Neutered Small & Toy Pienso Para Perros Adultos Esterilizados De Razas Pequeñas,30.59,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60035_UD,7 Kg Virbac Hpm Adult Neutered Small & Toy Pienso Para Perros Adultos Esterilizados De Razas Pequeñas,53.19,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60037_UD,1.5 Kg. Virbac Hpm Senior Neutered Small & Toy Pienso Para Perros Mayores Esterilizados De Razas Pequeñas,19.49,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60038_UD,3 Kg. Virbac Hpm Senior Neutered Small & Toy Pienso Para Perros Mayores Esterilizados De Razas Pequeñas,31.39,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60039_UD,7 Kg Virbac Hpm Senior Neutered Small & Toy Pienso Para Perros Mayores Esterilizados De Razas Pequeñas,55.29,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60045_UD,3 Kg. Virbac Hpm Senior Neutered Large & Medium Pienso Para Perros Mayores Esterilizados De Razas Grandes Y Medianas,27.59,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60046_UD,7 Kg Virbac Hpm Senior Neutered Large & Medium Pienso Para Perros Mayores Esterilizados De Razas Grandes Y Medianas,48.09,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60047_UD,12 Kg Virbac Hpm Senior Neutered Large & Medium Pienso Para Perros Mayores Esterilizados De Razas Grandes Y Medianas,76.49,"Perro, D - digital, Alimento Seco, F",Virbac HPM
HPM60050_UD,"1,5 Kg. Virbac Hpm Feline Baby Kitten Pre Neutered Pienso Para Gatitos Refuerzo Crecimiento",23.29,"D - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60051_UD,3 Kg. Virbac Hpm Feline Baby Kitten Pre Neutered Pienso Para Gatitos Refuerzo Crecimiento,39.49,"D - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60054_UD,"1,5 Kg. Virbac Hpm Feline Kitten Junior Neutered Pienso Para Gatos Jovenes Esterilizados",21.99,"D - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60055_UD,3 Kg. Virbac Hpm Feline Kitten Junior Neutered Pienso Para Gatos Jovenes Esterilizados,38.49,"D - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60059_UD,"1,5 Kg. Virbac Hpm Feline Adult Neutered Pienso Para Gatos Esterilizados",21.09,"A - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60060_UD,3 Kg. Virbac Hpm Feline Adult Neutered Pienso Para Gatos Esterilizados,37.59,"D - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60061_UD,7 Kg Virbac Hpm Feline Adult Neutered Pienso Para Gatos Esterilizados,69.89,"A - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60065_UD,"1,5 Kg. Virbac Hpm Feline Adult Salmón Para Esterilizado Y No Esterilizado Pienso Para Gatos",20.59,"D - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60066_UD,3 Kg. Virbac Hpm Feline Adult Salmón Para Esterilizado Y No Esterilizado Pienso Para Gatos,38.19,"Gato, Alimento Seco, F, B - digital",Virbac HPM
HPM60067_UD,7 Kg Virbac Hpm Feline Adult Salmón Para Esterilizado Y No Esterilizado Pienso Para Gatos,70.69,"Gato, Alimento Seco, F, B - digital",Virbac HPM
HPM60070_UD,"1,5 Kg. Virbac Hpm Feline Senior Neutered",21.59,"D - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60071_UD,3 Kg. Virbac Hpm Feline Senior Neutered,37.89,"D - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60072_UD,7 Kg Virbac Hpm Feline Senior Neutered,72.19,"A - digital, Gato, Alimento Seco, F",Virbac HPM
HPM60085_UD,1.5 Kg. Virbac Hpm Feline Urology Struvite Dissolution 1 Pienso Dieta Para Gatos Cuidado Aparato Urinario,25.09,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60086_UD,3 Kg. Virbac Hpm Feline Urology Struvite Dissolution 1 Pienso Dieta Para Gatos Cuidado Aparato Urinario,43.49,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60087_UD,1.5 Kg. Virbac Hpm Feline Urology Dissolution & Prevention 2 Pienso Dieta Para Gatos Cuidado Aparato Urinario,23.29,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60088_UD,3 Kg. Virbac Hpm Feline Urology Dissolution & Prevention 2 Pienso Dieta Para Gatos Cuidado Aparato Urinario,40.59,"Gato, Dieta Seca, F, B - digital",Virbac HPM
HPM60089_UD,7 Kg Virbac Hpm Feline Urology Dissolution & Prevention 2 Pienso Dieta Para Gatos Cuidado Aparato Urinario,75.49,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60090_UD,1.5 Kg. Virbac Hpm Feline Uroligy Urinary Wib 3 Pienso Dieta Para Gatos Cuidado Aparato Urinario,25.09,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60091_UD,3 Kg. Virbac Hpm Feline Uroligy Urinary Wib 3 Pienso Dieta Para Gatos Cuidado Aparato Urinario,42.49,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60092_UD,1.5 Kg. Virbac Hpm Feline Weight Loss & Diabetes Pienso Dieta Para Gatos Perdida De Peso Y Diabetes,22.99,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60093_UD,3 Kg. Virbac Hpm Feline Weight Loss & Diabetes Pienso Dieta Para Gatos Perdida De Peso Y Diabetes,40.79,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60095_UD,1.5 Kg. Virbac Hpm Feline Weight Loss & Control Pienso Dieta Para Gatos Perdida De Peso Y Control,23.09,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60096_UD,3 Kg. Virbac Hpm Feline Weight Loss & Control Pienso Dieta Para Gatos Perdida De Peso Y Control,40.89,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60098_UD,1.5 Kg. Virbac Hpm Feline Kidney Support Pienso Dieta Para Gatos Cuidado Renal,23.59,"Gato, Dieta Seca, F, B - digital",Virbac HPM
HPM60099_UD,3 Kg. Virbac Hpm Feline Kidney Support Pienso Dieta Para Gatos Cuidado Renal,40.79,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60100_UD,1.5 Kg. Virbac Hpm Feline Digestive Support Pienso Dieta Para Gatos Cuidado Intestinal,22.69,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60101_UD,3 Kg. Virbac Hpm Feline Digestive Support Pienso Dieta Para Gatos Cuidado Intestinal,40.39,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60102_UD,3 Kg. Virbac Hpm Feline Dermatology Support Pienso Dieta Para Gatos Cuidado Especial Piel Y Pelo,40.59,"D - digital, Gato, Dieta Seca, F",Virbac HPM
HPM60104_UD,3 Kg. Virbac Hpm Dog Weight Loss & Diabetes Pienso Dieta Para Perros Perdida De Peso Y Diabetes,37.09,"Perro, D - digital, F, Dieta Seca",Virbac HPM
HPM60106_UD,12 Kg Virbac Hpm Dog Weight Loss & Diabetes Pienso Dieta Para Perros Perdida De Peso Y Diabetes,85.79,"Perro, D - digital, F, Dieta Seca",Virbac HPM
HPM60107_UD,3 Kg. Virbac Hpm Dog Weight Loss & Control Pienso Dieta Para Perros Perdida De Peso Y Control,36.99,"Perro, F, B - digital, Dieta Seca",Virbac HPM
HPM60109_UD,12 Kg Virbac Hpm Dog Weight Loss & Control Pienso Dieta Para Perros Perdida De Peso Y Control,83.49,"Perro, F, Dieta Seca, AA - digital",Virbac HPM
HPM60110_UD,3 Kg. Virbac Hpm Dog Joint & Mobility Pienso Dieta Para Perros Cuidado Articulaciones,38.19,"Perro, D - digital, F, Dieta Seca",Virbac HPM
HPM60111_UD,12 Kg Virbac Hpm Dog Joint & Mobility Pienso Dieta Para Perros Cuidado Articulaciones,83.89,"Perro, F, Dieta Seca, AA - digital",Virbac HPM
HPM60112_UD,3 Kg. Virbac Hpm Dog Digestive Support Pienso Dieta Para Perros Cuidado Intestinal,35.09,"Perro, D - digital, F, Dieta Seca",Virbac HPM
HPM60114_UD,12 Kg Virbac Hpm Dog Digestive Support Pienso Dieta Para Perros Cuidado Intestinal,88.19,"Perro, D - digital, F, Dieta Seca",Virbac HPM
HPM60115_UD,3 Kg. Virbac Hpm Dog Dermatology Support Pienso Dieta Para Perros Cuidado Especial Piel Y Pelo,40.79,"Perro, D - digital, F, Dieta Seca",Virbac HPM
HPM60116_UD,7 Kg Virbac Hpm Dog Dermatology Support Pienso Dieta Para Perros Cuidado Especial Piel Y Pelo,73.89,"Perro, D - digital, F, Dieta Seca",Virbac HPM
HPM60117_UD,12 Kg Virbac Hpm Dog Dermatology Support Pienso Dieta Para Perros Cuidado Especial Piel Y Pelo,93.49,"Perro, A - digital, F, Dieta Seca",Virbac HPM
HPM60121_UD,3 Kg. Virbac Hpm Dog Kidney Support Pienso Dieta Para Perros Cuidado Renal,34.79,"Perro, D - digital, F, Dieta Seca",Virbac HPM
HPM60122_UD,12 Kg Virbac Hpm Dog Kidney Support Pienso Dieta Para Perros Cuidado Renal,82.39,"Perro, A - digital, F, Dieta Seca",Virbac HPM
HPM60123_UD,3 Kg. Virbac Hpm Dog Urology Dissolution & Prevention Pienso Dieta Para Perros Cuidado Aparato Urinario,35.09,"Perro, A - digital, F, Dieta Seca",Virbac HPM
HPM60124_UD,12 Kg Virbac Hpm Dog Urology Dissolution & Prevention Pienso Dieta Para Perros Cuidado Aparato Urinario,89.49,"Perro, F, B - digital, Dieta Seca",Virbac HPM
HPM60130_UD,1.5 Kg. Virbac Hpm Dog Digestive Support Pienso Dieta Para Perros Cuidado Intestinal,19.99,"Perro, D - digital, F, Dieta Seca",Virbac HPM
HPM60164_UD,VIRBAC  Veterinary HPM Allergy - A2 Hypoallergy para perros 3 kg,38.26,"Perro, F, Dieta Seca",Virbac
HRS24415_UD,"Buster Collar inflable para perros [6 Tallas], Talla S",22.14,"Perro, Salud Conos y Trajes Recuperación",Kruuse
HSP02364_UD,1.5 Kg. Pienso Hills Science Plan Para Gatitos Sabor Pollo,20.45,"D - digital, Gato, Alimento Seco, D",Hills
HSP02373_UD,7 Kg Pienso Hills Science Plan Para Gatitos Sabor Pollo,59.99,"Gato, Alimento Seco, F, C - digital",Hills
HSP02436_UD,HILLS Feline Kitten 3Kg,33.85,"Gato, Alimento Seco, F, C - digital",Hills
HSP02478_UD,1.5 Kg. Pienso Hills Science Plan Perfect Weight Para Perros Mini De Pollo,16.75,"Perro, C, D - digital, Alimento Seco",Hills
HSP02521_UD,12 Kg Pienso Hills  Science Plan Perfect Weight Para Perros Medianos,71.95,"Perro, C, Alimento Seco, B - digital",Hills
HSP24868_UD,"HILLS Canine Mature Adult +7 Youthful Vitality Small&Mini 1,5kg",16.95,"Perro, Alimento Seco, NOR",Hills
HSP25131_UD,"Hills Adult Sensitive Skin & Stomach Science Plan pienso perros, Peso 2,5 Kg.",20.66,"Perro, D - digital, Alimento Seco, F",Hills
HSP25209_UD,2 Kg. Pienso Hills  Science Plan Perfect Weight Para Perros Medianos,20.55,"Perro, D - digital, Alimento Seco, F",Hills
HSP26244_UD,HILLS Feline Youthful Vitality Salmon 85g,14.95,"Gato, 2.GAT, Alimento Humedo",Hills
HSP36630_UD,6 Kg Pienso Hills Science Plan Perfect Weight Para Perros Mini De Pollo,46.65,"Perro, Alimento Seco, F, B - digital",Hills
HSP36690_UD,12 Kg Pienso Hills Science Plan Perfect Weight Para Perros Grandes Con Pollo,71.95,"Perro, C, Alimento Seco, B - digital",Hills
ICA00686_UD,Ica Fish Kit Int.Aqualed Pro68 N,99.95,"Pez, Habitat Acuario, D",Ica
ICA00781_UD,Juguete pajaro Semaforo Doble 22cm,10.95,"Juguetes, Z, Pájaro",Ica
ICA00819_UD,Gatera GP Celeste 54x39x39cm,21.95,"Gato, Higiene Casetas y Bandejas, NOR",Ica
ICA01483_UD,"Ica Cat Perlasan Gatos 7,5 Kg",24.95,"Gato, Higiene Lechos",Ica
ICA01513_UD,ICA Termocalentador Pro 25w,21.95,"Pez, Tecnica Temperatura, 5.12",Ica
ICA02071_UD,Ica Fish Nano Aqualed 10L,49.95,"Pez, Habitat Acuario",Ica
ICA60001_UD,Ica Fish Filtro Optimus 200L/h,19.95,"Pez, Tecnica Filtros y Material Filtrante",Ica
ICA90190_UD,Juguete pajaro ABC 45cm,20.95,"Juguetes, Z, Pájaro",Ica
ICA90303_UD,Juguete pajaro Lufa Color 34cm,18.95,"Juguetes, Z, Pájaro",Ica
ICA98169_UD,ICA Champú Yorkshires 750 ml,10.95,"Perro, Belleza Champus y Colonias, F, B - digital",Ica
INO12785_UD,Inodorina Empapador Flores Silvestres Large 40 uds,53.95,"Perro, Higiene Empapadores y Bandejas, D",Inodorina
JTP62029_UD,JTPharma Hepato Pharma Same para Perro y Gato,43.95,"Perro, Salud Vitaminas y Minerales",JTPharma
JTP62030_UD,JTPharma Hepato Pharma Same Solución para Perro y Gato,35.55,"Perro, D - digital, Salud Vitaminas y Minerales, F",JTPharma
JUL60228_UD,Mordedor Tela Francesa 45x7 cm - 2 asas,23.99,"Perro, F, Outdoor y Entrenamiento",Julius k9
JUL60230_UD,Mordedor Tela Francesa 30x7 cm - 2 asas,11.44,"Perro, 1.16, Outdoor y Entrenamiento",Julius k9
JUL60246_UD,JULIUS Mordedor Yute 20x4 cm - 1 asa,11.99,"Perro, F, Outdoor y Entrenamiento",Julius k9
JUL65979_UD,JULIUS Arnes IDC Power Naranja UV Talla Baby 2,21.99,"Perro, F, Outdoor y Entrenamiento",Julius
JUL65980_UD,JULIUS Arnes IDC Power Naranja UV Talla Mini Mini,31.99,"Perro, F, Outdoor y Entrenamiento",Julius
JUL65983_UD,JULIUS Arnes IDC Power Naranja UV Talla 1,41.99,"Perro, F, Outdoor y Entrenamiento",Julius k9
JUL65984_UD,JULIUS Arnes IDC Power Naranja UV Talla 2,41.99,"Perro, F, Outdoor y Entrenamiento",Julius k9
JUL66026_UD,"JULIUS Collar Engomado Azul 2,5cm ancho",10.99,"Perro, F, Outdoor y Entrenamiento",Julius k9
JUL66028_UD,"JULIUS Collar Engomado Negro 2,5cm ancho",10.99,"Perro, F, Outdoor y Entrenamiento",Julius k9
JUL66164_UD,"JULIUS Collar Engomado Rojo 2,5cm ancho",10.99,"Perro, F, Outdoor y Entrenamiento",Julius k9
KAR01608_UD,Pestigon Pipetas Antiparasitarias Para Gatos 4,10.95,"D - digital, Gato, F, Salud Antiparasitario",Karizoo
KAR01609_UD,Pestigon Pipetas Antiparasitarias Para Gatos 24,54.95,"D - digital, Gato, F, Salud Antiparasitario",Karizoo
KON29082_UD,KONG Flyer Talla L,14.99,"Perro, Diversion Juguetes, F",Kong
KON7000_UD,"Kong Cat Play Spaces Burrow 27,31x6,35x38,10 cm",21.95,"C, Gato, Diversion Juguetes",Kong
KRL00165_UD,KARLIE Bandeja Arist-O-Tray Con Borde,21.99,"Gato, Higiene Casetas y Bandejas, F",Karlie
KRU12012_UD,"7,5 Kg Arena Aglomerante Catrine Premium Super",36.12,"Gato, F, C - digital, Litter",Kruuse
KRU20985_UD,"Arena aglomerante Catrine premium Extra, Peso 7,5 Kg",22.95,"Gato, Higiene Lechos, F, C - digital",Kruuse
KRU24879_UD,15 Kg Arena Aglomerante Catrine Maxi Cat Litter,32.95,"Gato, F, C - digital, Litter",Kruuse
LCR55231_UD,Tortuguero Cristal 46L,30.95,"Habitat Tortuguera, 3.SML, Reptil",Exo Terra
LCR55252_UD,Tortuguero Cristal 13L,22.95,"Habitat Tortuguera, Reptil, NOR",Exo Terra
LEN36115_UD,Lenda Dog Pollo 15 Kg,52.95,"Perro, Alimento Seco, B",Lenda
LEN36203_UD,Lenda Dog Puppy Pollo 3 Kg,19.95,"Perro, C, Alimento Seco",Lenda
LEN36215_UD,Lenda Dog Puppy Pollo 15 Kg,60.45,"Perro, C, Alimento Seco",Lenda
LEN36315_UD,Lenda Dog Cordero 15 Kg,58.5,"Perro, Alimento Seco, B",Lenda
LEN36415_UD,Lenda Dog Light 15 Kg,55.45,"Perro, Alimento Seco, B",Lenda
LEN36515_UD,Lenda Dog Maxi 15 Kg,57.45,"Perro, C, Alimento Seco",Lenda
LEN37203_UD,Lenda Dog Salmon 3 Kg,21.5,"Perro, C, Alimento Seco",Lenda
LEN37215_UD,Lenda Dog Salmon 15 Kg,58.5,"Perro, Alimento Seco, B",Lenda
LEN39115_UD,Lenda Dog Puppy Maxi Pollo 15 Kg,59.95,"Perro, C, Alimento Seco",Lenda
LEN39212_UD,Lenda Dog Mobility Pavo 12 Kg,65.5,"Perro, Alimento Seco, B",Lenda
LIB00950_UD,3 Kg. Libra Cachorro Todas Las Razas Cordero,10.49,"Perro, D - digital, Alimento Seco, Z",Libra
LIB17033_UD,LIBRA Adulto Pollo 15 Kg,31.77,"Perro, Alimento Seco, C - digital, Z",Libra
LIB17034_UD,3 Kg. Libra Adulto Con Cordero.,10.49,"Perro, D - digital, Alimento Seco, B",Libra
LIB17036_UD,LIBRA Adulto Cordero 15Kg,34.95,"Perro, Alimento Seco, C - digital, Z",Libra
LIB17038_UD,3 Kg. Libra Cachorro Todas Las Razas,10.49,"Perro, D - digital, Alimento Seco, B",Libra
LIB17051_UD,14 kg Libra Adulto Buey,37.95,"Perro, Alimento Seco, F, C - digital",Libra
LIB17357_UD,Libra Adulto con salmón,27.95,"Perro, Alimento Seco",Libra
LIB20938_UD,LIBRA Cat Adulto Pollo 15Kg,49.95,"Gato, Alimento Seco, C - digital, Z",Libra
LIB20939_UD,LIBRA Cat Adulto Salmón 15Kg,49.95,"Gato, Alimento Seco, B - digital, Z",Libra
LIB20940_UD,LIBRA Cat Adulto Sterilized 15Kg,48.95,"Gato, Alimento Seco, Z, AA - digital",Libra
LIB21425_UD,12 Kg Libra Adulto Light,34.95,"Perro, Alimento Seco, AAA, AA - digital",Libra
LIB21661_UD,3 Kg. Libra Adulto Light,10.49,"Perro, D - digital, Alimento Seco, B",Libra
LIB21663_UD,3 Kg. Libra Adulto Con Salmón,10.49,"Perro, A, Alimento Seco, B - digital",Libra
LIB21664_UD,12 Kg Libra Senior,33.95,"Perro, Alimento Seco, B - digital, B",Libra
LIB21715_UD,8 Kg Libra Adult Mini,23.49,"Perro, A, Alimento Seco, C - digital",Libra
LIB22470_UD,3 Kg Libra Adult Pienso Con Buey Para Perros De Todos Los Tamaños,10.49,"Perro, Alimento Seco, B - digital, B",Libra
LIB23354_UD,Libra Cat Adulto Sterilized 3kg,13.95,"Gato, Alimento Seco, AA, C - digital",Libra
LIB23382_UD,10 Kg Libra Urinary Para Gatos,31.95,"D - digital, Gato, Alimento Seco, Z",Libra
LIB23383_UD,LIBRA Cat Adulto Buey 15Kg,43.95,"Gato, Alimento Seco, C - digital, Z",Libra
LIB26200_UD,12 Kg Libra Cachorro Todas Las Razas,36.95,"Perro, Alimento Seco, C - digital, B",Libra
LIB26201_UD,12 Kg Libra Cachorro Todas Las Razas Cordero,36.95,"Perro, Alimento Seco, C - digital, Z",Libra
LIB26233_UD,12 Kg Libra Alta Energia,34.95,"Perro, C, Alimento Seco, C - digital",Libra
LIB55750_UD,14 kg Libra Adulto Buey,37.95,"Perro, Alimento Seco, B",Libra
LIB55751_UD,14 Kg Libra Adulto Con Cordero.,37.95,"Perro, A - digital, Alimento Seco, B",Libra
LIB55752_UD,14 Kg Libra Adulto Con Salmón,37.95,"Perro, Alimento Seco, AAA, AA - digital",Libra
LIB55753_UD,14 Kg Libra Adulto Con Pollo,36.95,"Perro, A - digital, Alimento Seco, AAA",Libra
LIB56581_UD,12 Kg Libra Adulto Pollo Para Gato,46.95,"C, Gato, Alimento Seco",Libra
LIB56582_UD,12 Kg Libra Adulto Salmón Para Gato,46.95,"Gato, Alimento Seco, B",Libra
LTO00006_UD,Little One Alimento Conejos Junior 2.3 Kg,12.95,"C, PMamifero, Alimento Menu",Little One
MRL00023_UD,Frontline Spray Antiparasitario 0.250 L,28.49,"Perro, Salud Antiparasitario, AA, C - digital",Frontline
MRL00024_UD,Frontline Spray Antiparasitario 0.100 L,15.99,"Perro, D - digital, Salud Antiparasitario, AA",Frontline
MRL00376_UD,25-50 Kg Frontpro Antiparasitario Masticable Para Perros 3 Comp.,42.99,"Perro, Salud Antiparasitario, AA",Frontpro
MRL00377_UD,10-25 Kg Frontpro Antiparasitario Masticable Para Perros 3 Comp.,36.99,"Perro, Salud Antiparasitario, AA",Frontpro
MRL00378_UD,4-10 Kg Frontpro Antiparasitario Masticable Para Perros 3 Comp.,34.49,"Perro, Salud Antiparasitario, AA",Frontpro
MRL00379_UD,2-4 Kg Frontpro Antiparasitario Masticable Para Perros 3 Comp.,31.49,"Perro, Salud Antiparasitario, B",Frontpro
MRL00384_UD,Frontline Spray Antiparasitario 0.500 L,43.49,"Perro, A - digital, Salud Antiparasitario, B",Frontline
MRL00631_UD,Frontline Spot-on Combo Gato 3 Pipetas.,21.99,"A - digital, Gato, AA, Salud Antiparasitario",Frontline
MRL00635_UD,Frontline  Combo 2- 10 Kg Pipetas Antiparasitaria  Perro 3 Pipetas.,20.95,"Perro, F, B - digital, Salud Antiparasitario",Frontline
MRL00636_UD,Frontline  Combo 10- 20 Kg Pipetas Antiparasitaria Perro 3 Pipetas.,23.95,"Perro, D - digital, F, Salud Antiparasitario",Frontline
MRL00637_UD,Frontline  Combo 20- 40 Kg Pipetas Antiparasitaria Perro 3 Pipetas.,25.95,"Perro, D - digital, F, Salud Antiparasitario",Frontline
MRL00638_UD,Frontline  Combo +40 Kg Pipetas Antiparasitaria Perro 3 Pipetas.,29.25,"Perro, D - digital, F, Salud Antiparasitario",Frontline
MRL01927_UD,Frontline Spot-on Combo Gato 6 Pipetas,40.99,"A - digital, Gato, F, Salud Antiparasitario",Frontline
MRL01928_UD,Frontline  Combo 2- 10 Kg Pipetas Antiparasitaria  Perro 5+1 Pipetas.,37.95,"Perro, D - digital, F, Salud Antiparasitario",Frontline
MRL01929_UD,Frontline  Combo 10- 20 Kg Pipetas Antiparasitaria Perro 5+1 Pipetas.,43.25,"Perro, D - digital, F, Salud Antiparasitario",Frontline
MRL01930_UD,Frontline  Combo 20- 40 Kg Pipetas Antiparasitaria Perro 5+1 Pipetas.,47.95,"Perro, F, B - digital, Salud Antiparasitario",Frontline
MRL04143_UD,"Frontline Spot-on Combo Gato, Pipetas 18 Pipetas",94.95,"Gato, F, Salud Antiparasitarios, C - digital",Frontline
MRL04145_UD,Frontline  Combo 10- 20 Kg Pipetas Antiparasitaria Perro 18 Pipetas,124.95,"Perro, F, Salud Antiparasitario, C - digital",Frontline
MRL04146_UD,Frontline  Combo 20- 40 Kg Pipetas Antiparasitaria Perro 18 Pipetas,149.95,"Perro, F, Salud Antiparasitario, C - digital",Frontline
MRL04147_UD,Frontline  Combo +40 Kg Pipetas Antiparasitaria Perro,174.95,"Perro, F, Salud Antiparasitarios",Frontline
MRL04572_UD,Frontline Tri-act 2-5 Kg 3 Pipetas.,21.49,"Perro, Salud Antiparasitario, AA, C - digital",Frontline
MRL04573_UD,Frontline Tri-act 5-10 Kg 3 Pipetas.,23.99,"Perro, AAA, B - digital, Salud Antiparasitario",Frontline
MRL04574_UD,Frontline Tri-act 10-20 Kg 3 Pipetas.,25.99,"Perro, AAA, B - digital, Salud Antiparasitario",Frontline
MRL04575_UD,Frontline Tri-act 20-40 Kg 3 Pipetas.,28.49,"Perro, A - digital, AAA, Salud Antiparasitario",Frontline
MRL04576_UD,Frontline Tri-act 40-60 Kg 3 Pipetas.,30.49,"Perro, D - digital, F, Salud Antiparasitario",Frontline
MRL04596_UD,Frontline Tri-act 2-5 Kg 6 Pipetas,38.49,"Perro, A - digital, F, Salud Antiparasitario",Frontline
MRL04597_UD,Frontline Tri-act 5-10 Kg 6 Pipetas,40.99,"Perro, F, B - digital, Salud Antiparasitario",Frontline
MRL04598_UD,Frontline Tri-act 10-20 Kg 6 Pipetas,45.99,"Perro, F, B - digital, Salud Antiparasitario",Frontline
